One-dimensional nanocrystals of cobalt perylene diimide polymer with in-situ generated FeOOH for efficient photocatalytic water oxidation,2
One-electron oxidation and redox potential of nucleobases and deoxyribonucleosides computed by QM/MM simulations,0
One-One Constrained Pseudorandom Functions.,0
One-One Constrained Pseudorandom Functions.,0
"One-pot synthesis of nanostructured CdS, CuS, and SnS by pulsed laser ablation in liquid environment and their antimicrobial activity",25
One-shot Signatures and Applications to Hybrid Quantum/Classical Authentication.,2
One-Sided Error Testing of Monomials and Affine Subspaces.,0
One-step synthesis of highly porous carbon graphite/carbon nanotubes composite by in-situ growth of carbon nanotubes for the removal of humic acid and copper (II) from wastewater,1
"One-Stop Shop"" For Evaluating Epicardial and Microvascular Coronary Artery Disease with Coronary CT Angiography and CT Myocardial Perfusion.",0
One-year changes in brain microstructure differentiate preclinical Huntington's disease stages.,1
One-Year Mortality After Emergency Department Visit for Nonfatal Opioid Poisoning: A Population-Based Analysis.,1
One-Year Mortality of Patients After Emergency Department Treatment for Nonfatal Opioid Overdose.,15
One-year outcome of patients admitted after cardiac arrest compared to other causes of ICU admission. An ancillary analysis of the observational prospective and multicentric FROG-ICU study.,1
One-year postpartum anthropometric outcomes in mothers and children in the LIFE-Moms lifestyle intervention clinical trials.,4
Oneâ€dimensional and twoâ€dimensional synergized nanostructures for highâ€performing energy storage and conversion,20
Ongoing Appropriation: Invisible Seattle and Red May,0
Ongoing Clinical Trials and Rationale in Regional and Oligometastatic Disease,0
"Onion and Garlic Intake and Breast Cancer, a Case-Control Study in Puerto Rico",4
"Onion Maggot Control Using Insecticide Transplant Treatments for Onion, 2019",1
Online Adaptive Image Reconstruction (OnAIR) Using Dictionary Models,2
Online Algorithms for Multi-shop Ski Rental with Machine Learned Predictions.,0
"Online Appendix for ""Sources of Inaction in Household Finance: Evidence from the Danish Mortgage Market""",1
Online Binary Space Partitioning Forests.,2
Online concussion resources for Canadian high school aged youth: A systematic search strategy.,1
Online Convex Optimization with Perturbed Constraints: Optimal Rates against Stronger Benchmarks.,0
Online Decision-Making with High-Dimensional Covariates,53
Online Discovery for Stable and Grouping Causalities in Multivariate Time Series,0
Online Glucose Prediction Using Computationally Efficient Sparse Kernel Filtering Algorithms in Type-1 Diabetes,4
Online Knowledge Communities: Breaking or Sustaining Knowledge Silos?,3
Online Learning and Residents' Acquisition of Mechanical Ventilation Knowledge: Sequencing Matters,2
Online learning using projections onto shrinkage closed balls for adaptive brain-computer interface,1
Online Mathematics Teacher Education: Examples From Professional Learning Programs for Inservice Teachers,0
Online mathematics tutoring during the COVID-19 pandemic: Recommendations for best practices,0
Online Measurement-Based Estimation of Dynamic System State Matrix in Ambient Conditions,3
Online Millimeter Wave Phased Array Calibration Based on Channel Estimation,0
Online model-free reinforcement learning for the automatic control of a flexible wing aircraft,1
Online Multi-Object Tracking Using Joint Domain Information in Traffic Scenarios,16
Online regularization of complex-valued neural networks for structure optimization in wireless-communication channel prediction,1
Online Resource Management for Improving Reliability of Real-Time Systems on â€œBigâ€“Littleâ€ Type MPSoCs,8
Online Searching and Social Media to Detect Alcohol Use Risk at Population Scale.,0
Online Weighting Factor Optimization by Simplified Simulated Annealing for Finite Set Predictive Control,0
Onnodig vermijden eerstekeusantibiotica bij penicillineallergie,1
"Onset and Cause of Increased Seismic Activity Near Pecos, West Texas, United States, From Observations at the Lajitas TXAR Seismic Array",1
Onset of the action of intravesical lidocaine after spinal cord injury.,0
Ontogenesis and Modulation of Intestinal Unesterified Cholesterol Sequestration in a Mouse Model of Niemann-Pick C1 Disease.,1
Ontogenetic insights into the significance of mandibular corpus shape variation in hominoids: Developmental covariation between M2 crypt formation and corpus shape.,0
"Ontology engineering: Current state, challenges, and future directions",0
Ontology-based test generation for automated and autonomous driving functions,3
OntoPlot: A Novel Visualisation for Non-hierarchical Associations in Large Ontologies,0
Oocyte meiotic spindle morphology is a predictive marker of blastocyst ploidyâ€”a prospective cohort study,1
Open access image repositories: high-quality data to enable machine learning research.,4
Open Calcaneus Fractures,0
Open Challenges in Empirical Visualization Research,0
Open Neural Tube Defects,0
Open Office Space: The Wave of the Future for Academic Health Centers?,0
Open Problem: Model Selection for Contextual Bandits.,0
Open Problems in SMC,0
Open research questions to be addressed by future research,0
Open Source Simulation of Fixational Eye Drift Motion in OCT Scans,0
Open-Domain Question Answering.,0
Open-Label Phase II Evaluation of Imatinib in Primary Inoperable or Incompletely Resected and Recurrent Glioblastoma,2
Opening the black box of gameful experience: Implications for gamification process design,5
Opening the romance verbal inflection dataset 2.0: a CLDF lexicon,0
OpenMendel : a cooperative programming project for statistical genetics,5
Operating Under the Idea of the Ideal: Aristotleâ€™s Naturalism,0
Operating windows for oscillatory interfacial shear rheology,3
Operational effectiveness of funding for waste electrical and electronic equipment disposal in China: An analysis based on game theory,1
Operational Equilibria of Electric and Natural Gas Systems With Limited Information Interchange,4
Operational stresses on New York City Health+Hospitals Health System frontline hospitals during the 2017-18 influenza season.,0
Operationalizing reflection in experience-based workplace learning: a hybrid approach,1
Operations Inside a Crude Oil Refinery,0
Operations Management in the Age of the Sharing Economy: What Is Old and What Is New?,7
Operations management issues in design and control of hybrid human-robot collaborative manufacturing systems: a survey,0
Operative resection in early stage pancreatic neuroendocrine tumors in the United States: Are we over- or undertreating patients?,5
Operative Treatment of Pathologic Compression Fractures of the Spine,0
"Operator 4.0 or Maker 1.0? Exploring the implications of Industrie 4.0 for innovation, safety and quality of work in small economies and enterprises",9
"Ophthalmic Clinical Trials: We've Come a Long Way, Baby.",0
Ophthalmology and Glaucoma Practice in the COVID-19 Era.,2
Opinion fraud detection via neural autoencoder decision forest,0
Opioid and benzodiazepine use during therapeutic hypothermia in encephalopathic neonates.,0
Opioid and Non-opioid Therapy,0
Opioid Craving in Human Laboratory Settings: a Review of the Challenges and Limitations.,1
Opioid dispensation among systemic lupus erythematosus patients who persistently frequent the emergency department.,0
Opioid Reflex at Triage Is Not a Solution for Opioid-Naive Patients in Emergency Departments.,0
Opioid Taper Is Associated with Subsequent Termination of Care: a Retrospective Cohort Study.,9
Opioid treatment for acute and chronic pain in patients with sickle cell disease.,1
Opioid underuse in terminal care of long-term care facility residents with pain and/or dyspnoea: A cross-sectional PACE-survey in six European countries,0
"Opioid Use after Radical Prostatectomy: Nationwide, Population Based Study in Sweden.",0
Opioid use and harms associated with a sustained-release tapentadol formulation: A post-marketing surveillance study.,0
"Opioid Use Fueling HIV Transmission in an Urban Setting: An Outbreak of HIV Infection Among People Who Inject Drugsâ€”Massachusetts, 2015â€“2018",11
"Opioid use potentiates the virulence of hospital-acquired infection, increases systemic bacterial dissemination and exacerbates gut dysbiosis in a murine model of Citrobacter rodentium infection.",1
Opioid-related deaths in Europe: Strategies for a comprehensive approach to address a major public health concern,0
Opioid-Sparing Multimodal Analgesia After Selective Dorsal Rhizotomy.,0
Opportunistic Spectrum Sharing Based on OFDM With Index Modulation,2
Opportunistic Topological Interference Management,0
Opportunistic Treating Interference as Noise,5
Opportunities and challenges in neutron crystallography,0
Opportunities and challenges of implementation models of pharmacogenomics in clinical practice,0
Opportunities at the Nexus,0
Opportunities for and Tensions Surrounding the Use of Technology-Enabled Mental Health Services in Community Mental Health Care.,7
Opportunities for machine learning to transform care for people with cystic fibrosis.,0
Opportunities for optimism in contended main-memory multicore transactions,1
Opportunities to reduce antibiotic prescribing for patients with COPD in primary care: a cohort study using electronic health records from the Clinical Practice Research Datalink (CPRD).,1
Opportunity to Foster Urban Innovation Through Universities: The Case of Madrid,0
Opposed Flame Spread over Cylindrical PMMA Under Oxygen-Enriched Microgravity Environment,3
"Opposed-Flow Flame Spread and Extinction in Electric Wires: The Effects of Gravity, External Radiant Heat Flux, and Wire Characteristics on Wire Flammability",3
Opposing effects of an F-box protein and the HSP90 chaperone network on microtubule stability and neurite growth in Caenorhabditis elegans,1
Opposing peripheral fates of tissue-restricted self antigen-specific conventional and regulatory CD4+ T cells.,2
Opposite and synergistic physiological responses to water acidity and predator cues in spadefoot toad tadpoles,0
Opposite effects of dopamine and serotonin on resting-state networks: review and implications for psychiatric disorders.,23
"Opposite-sex and same-sex twin studies of physiological, cognitive and behavioral traits.",2
Optic nerve hypoplasia in miniature poodle dogs: A preliminary genetic and candidate gene association study.,0
Optic neuritis in the era of biomarkers.,9
Optical absorption and photoluminescence spectroscopy,0
Optical Activity from the Exciton Aharonovâ€“Bohm Effect: A Floquet Engineering Approach,0
Optical and Optoacoustic Imaging,0
Optical changes in THP-1 macrophage metabolism in response to pro- and anti-inflammatory stimuli reported by label-free two-photon imaging.,2
Optical coherence and electromagnetic surface waves,1
Optical Coherence Tomography Findings of Non-ST Elevation Myocardial Infarction with Multivessel Disease,1
Optical Cryptosystem Using Chaotic/Hyperchaotic System,0
Optical damage thresholds of microstructures made by laser three-dimensional nanolithography,3
Optical detection system for laser cooling and precision laser spectroscopy of relativistic highly charged ions at the CSRe,0
Optical image authentication using spatially variant polarized beam and sparse phase sampling method,3
Optical image encryption algorithm based on phase-truncated short-time fractional Fourier transform and hyper-chaotic system,17
Optical Injection Locking: From Principle to Applications,2
Optical instrumentation for chromospheric monitoring during solar cycle 25 at Paris and CÃ´te dâ€™Azur observatories,0
Optical interconnection networks for high-performance systems,0
Optical properties of quaternary a-Ge15-x Sbx Se50 Te35 thermally evaporated thin-films: refractive index dispersion and single oscillator parameters,22
Optical Reservoir Computing Using Multiple Light Scattering for Chaotic Systems Prediction,16
Optical Responses of Localized and Extended Modes in a Mesoporous Layer on Plasmonic Array to Isopropanol Vapor,0
Optical solitons in birefringent fibers having anti-cubic nonlinearity with a few prolific integration algorithms,8
Optical solitons in birefringent fibers with Lakshmananâ€“Porsezianâ€“Daniel model by the aid of a few insightful algorithms,4
Optical Spectroscopy for the Quality Control of ATMP Fabrication: A New Method to Monitor Cell Expansion and to Detect Contaminations.,0
Optical wave gauging using deep neural networks,1
Optically Pumped Lasing from Hybrid Perovskite Lightâ€Emitting Diodes,3
Optimal $Î´$-Correct Best-Arm Selection for Heavy-Tailed Distributions.,2
Optimal adaptive single-arm phase II trials under quantified uncertainty.,1
Optimal Algorithms for Continuous Non-monotone Submodular and DR-Submodular Maximization,0
Optimal annealing of Al foil anode for prelithiation and full-cell cycling in Li-ion battery: The role of grain boundaries in lithiation/delithiation ductility,6
Optimal bipartite network clustering,0
Optimal clinical management of children receiving ketogenic parenteral nutrition: a clinical practice guide.,6
Optimal construction of Koopman eigenfunctions for prediction and control,5
Optimal control of fractional semilinear PDEs,16
Optimal Cost Function Parameter Design in Predictive Torque Control (PTC) Using Artificial Neural Networks (ANN),0
Optimal Decentralized Control,0
Optimal Depletion of Exhaustible Resources,2
Optimal design of low-cost supply chain networks on the benefits of new product formulations,2
Optimal design of rainbow elastic metamaterials,4
Optimal design of transit networks fed by shared bikes,2
Optimal Discretization Approach to the Enhanced Single Particle Model for Li-ion Batteries,0
Optimal Distributed Feedback Voltage Control Under Limited Reactive Power,8
Optimal Distributed Leader Election without Decoding,0
Optimal dividend policies with random profitability,2
Optimal Downlink Transmission for Cell-Free SWIPT Massive MIMO Systems With Active Eavesdropping,7
Optimal Dynamic Matching,20
Optimal Electric Spring Allocation for Risk-Limiting Voltage Regulation in Distribution Systems,1
Optimal Home Energy Management System With Demand Charge Tariff and Appliance Operational Dependencies,4
Optimal hub selection for rapid medical deliveries using unmanned aerial vehicles,2
Optimal hydraulic and thermal constrain for plate heat exchanger using multi objective wale optimization,31
Optimal incentive contract with endogenous monitoring technology,0
Optimal Kinematic Design of the Link Lengths of a Hand Exoskeleton,0
OPTIMAL LINE PACKINGS FROM FINITE GROUP ACTIONS,3
Optimal Load Distribution for the Detection of VM-Based DDoS Attacks in the Cloud,22
Optimal Network Topology for Node-Breaker Representations With AC Power Flow Constraints,0
Optimal parameter choices via precise black-box analysis,10
Optimal Performance in the Decentralized Setting,0
Optimal policy for inventory systems with capacity commitment and fixed ordering costs,0
Optimal prediction in the linearly transformed spiked model,5
Optimal prediction of process parameters by GWO-KNN in stirring-squeeze casting of AA2219 reinforced metal matrix composites,29
Optimal Rates and Tradeoffs in Multiple Testing,2
Optimal reactive power dispatch of permanent magnet synchronous generator-based wind farm considering levelised production cost minimisation,13
OPTIMAL RELEASE OF MOSQUITOES TO CONTROL DENGUE TRANSMISSION,0
Optimal Resource Procurement and the Price of Causality,0
Optimal RUL Estimation: A State-of-Art Digital Twin Application,0
Optimal Scheduling for Discounted Age Penalty Minimization in Multi-Loop Networked Control,3
Optimal Scheduling of Content Caching Subject to Deadline,0
Optimal Scheduling of Content Caching Subject to Deadline,1
Optimal Streaming Algorithms for Submodular Maximization with Cardinality Constraints.,3
Optimal Surveillance Frequency After CRS/HIPEC for Appendiceal and Colorectal Neoplasms: A Multi-institutional Analysis of the US HIPEC Collaborative.,2
Optimal Task Offloading and Resource Allocation in Mobile-Edge Computing With Inter-User Task Dependency,7
Optimal Taxation with Behavioral Agents,37
Optimal temperature overshoot profile found by limiting global sea level rise as a lower-cost climate target,0
Optimal Tilt Integral Derivative Controller with Filter Design for Quadrotor Based on Adaptive Particle Swarm Optimization,0
Optimal timing and safety of non-vitamin K antagonist oral anticoagulant for atrial-fibrillation-related ischemic stroke,0
Optimal Trading of a Basket of Futures Contracts,0
Optimal Upper Bound for the Correlation Energy of a Fermi Gas in the Mean-Field Regime.,8
Optimal utility and probability functions for agents with finite computational precision,1
Optimal Wireless Resource Allocation With Random Edge Graph Neural Networks,2
Optimising electronic prescribing in hospitals: a scoping review protocol.,0
Optimising the Benefits of SGLT2 Inhibitors for Type 1 Diabetes,6
Optimising treatment decision rules through generated effect modifiers: a precision medicine tutorial.,1
Optimization along families of periodic and quasiperiodic orbits in dynamical systems with delay,0
Optimization Basics: A Machine Learning View,0
Optimization by Neural Networks in the Coherent Ising Machine and its Application to Wireless Communication Systems,0
Optimization in Computational Graphs,0
Optimization Methods for Interpretable Differentiable Decision Trees Applied to Reinforcement Learning.,1
Optimization of ANFIS with GA and PSO estimating Î± ratio in driven piles,43
Optimization of Anticorrosive Zinc Coatings: Tuning the Adhesion of Zinc/Silica Contact by Interfacial Ternary Oxide Formation,0
Optimization of Chelex 100 resin-based extraction of genomic DNA from dried blood spots.,0
Optimization of dynamic buckling for sandwich nanocomposite plates with sensor and actuator layer based on sinusoidal-visco-piezoelasticity theories using Grey Wolf algorithm:,23
Optimization of electric vehicle scheduling with multiple vehicle types in public transport,7
Optimization of Fuzzy Controllers for Autonomous Mobile Robots Using the Grey Wolf Optimizer.,0
Optimization of Genotype by Sequencing data for phylogenetic purposes.,0
Optimization of Graph Total Variation via Active-Set-based Combinatorial Reconditioning.,0
Optimization of In-Continuity Spring-Mediated Intestinal Lengthening.,0
Optimization of Long-Wavelength InAs/GaSb Superlattice Photodiodes With Al-Free Barriers,4
Optimization of methanol synthesis under forced dynamic operation,0
Optimization of Microemulgel for Tizanidine Hydrochloride.,0
Optimization of Nano-Copper as H 2 S Gas Sensing Material by Quantitatively Evaluating Thermodynamic Enthalpy with Resonant Microcantilever,0
Optimization of overlap extension PCR for efficient transgene construction.,0
Optimization of process parameters in wire-cut EDM of Inconel 625 using Taguchiâ€™s approach,8
Optimization of prostate brachytherapy techniques with polyethylene glycol-based hydrogel spacers: A systematic review.,8
Optimization of quantum circuit mapping using gate transformation and commutation,4
Optimization of Small-Scale Production of Zika Virus Envelope Glycoprotein by Transient Expression in HEK293 Cells for ELISA.,0
Optimization of superconducting properties of the stoichiometric CaKFe 4 As 4,4
Optimization of the Head Geometry for a Cable Car Passing over a Support,1
Optimization of wear behaviour on AA6061/Al2O3/SiC metal matrix composite using squeeze casting technique â€“ Statistical analysis,6
Optimization of Work Function via Bayesian Machine Learning Combined with First-Principles Calculation,0
Optimization-Based Collision Avoidance,4
Optimized but Not Maximized Cue Integration for 3D Visual Perception.,4
Optimized immunohistochemical detection of estrogen receptor beta using two validated monoclonal antibodies confirms its expression in normal and malignant breast tissues,6
Optimized Preference-Aware Multi-Path Video Streaming with Scalable Video Coding,7
Optimized Selection of Reliable and Cost-Effective Safety-Critical System Architectures,0
Optimized surface parameterizations with applications to Chinese virtual broadcasting,0
Optimized Training in the Use of Endoscopic Closure Devices.,0
Optimized Transmission for Parameter Estimation in Wireless Sensor Networks,3
Optimizing design of research to evaluate antibiotic stewardship interventions: consensus recommendations of a multinational working group,8
Optimizing Implementation of the Good Behavior Game in the Classroom: Recommendations and Lessons Learned,0
Optimizing Inner Product Masking Scheme by A Coding Theory Approach.,0
Optimizing live-cell fluorescence imaging conditions to minimize phototoxicity,3
Optimizing matching time interval and matching radius in on-demand ride-sourcing markets,6
Optimizing multi-robot communication under bandwidth constraints,2
Optimizing Ontology Alignment in Vector Space,13
Optimizing Opioid-Prescribing Practices After Parathyroidectomy.,3
Optimizing Oxygenation of the Extremely Premature Infant during the First Few Minutes of Life: Start Low or High?,0
"Optimizing pegylated asparaginase use: An institutional guideline for dosing, monitoring, and management.",3
Optimizing Promotions for Multiple Items in Supermarkets,2
Optimizing Storeâ€Brand Quality: Impact of Choice of Producer and Channel Price Leadership,2
Optimizing Telemedicine to Facilitate ALS Clinical Trials,0
Optimizing the accuracy of cortical volumetric analysis in traumatic brain injury,0
Optimizing the Quality of Colorectal Cancer Screening Worldwide,2
Optimizing the Quality of Colorectal Cancer Screening Worldwide,0
Optimizing the use of biologgers for movement ecology research,15
Optimizing Timeliness and Cost in Geo-Distributed Streaming Analytics,5
Optimizing Training Population Size and Content to Improve Prediction Accuracy of FHB-Related Traits in Wheat,0
Optimizing Treatment in Undertreated Late-Stage Parkinsonism: A Pragmatic Randomized Trial.,0
Optimizing Use of Neuroimaging Tools in Evaluation of Prodromal Alzheimer's Disease and Related Disorders.,0
Optimizing Wound Healing in Metastatic Spine Surgery,0
Optimum Equivalent Loading in Multi-Dimensional Transmission,0
Optimum Sterilization Methods of Biocompatible Hybrid Material for Artificial Organs,0
Optimum waist circumferenceâ€height indices for evaluating adult adiposity: An analytic review,5
"Options for end stage vascular access: Translumbar catheter, arterial-arterial access or right atrial graft?",1
Options of Interest: Temporal Abstraction with Interest Functions,0
OPTN/SRTR 2018 Annual Data Report: Hepatitis C,1
Optoelectronic Impacts of Particle Size in Water-Dispersible Plasmonic Copper Selenide Nanoparticles,0
Optogenetic Activation of Î²-Endorphin Terminals in the Medial Preoptic Nucleus Regulates Female Sexual Receptivity.,1
Optogenetic approaches to investigate spatiotemporal signaling during development.,1
Optogenetic Techniques for Manipulating and Sensing G Protein-Coupled Receptor Signaling.,0
Optogenetics: Rho GTPases Activated by Light in Living Macrophages,0
OPU: An FPGA-Based Overlay Processor for Convolutional Neural Networks,2
Oral Cancer: Genetics and the Role of Precision Medicine,5
"Oral Corticosteroid Prescription Patterns for Asthma in France, Germany, Italy, and the United Kingdom",2
Oral Flucloxacillin for Treating Osteomyelitis: A Narrative Review of Clinical Practice.,1
Oral Food Challenge Implementation: The First Mixed-Methods Study Exploring Barriers and Solutions.,4
Oral Health and Dental Care in Deaf and Hard of Hearing Population: A Scoping Review.,0
Oral health in hematopoietic stem cells transplantation survivors,0
Oral health in patients with stroke: a meta-analysis of comparative studies.,0
Oral manifestation of Covid-19 as an inaugural symptom?,9
Oral manifestations and management in SjÃ¶gren's syndrome,0
Oral Manifestations in Turner Syndrome,0
Oral Medicine Achieves Specialty Recognition by the American Dental Association,0
Oral microbial community composition is associated with pancreatic cancer: A case-control study in Iran.,2
Oral Surgeons as Cosmetic Surgeons and Their Scope of Practice.,1
Oral therapy and anti-oxidants,0
Orange Organic Long-persistent Luminescence from an Electron Donor/Acceptor Binary System,1
Orange Peel Derived Câ€dots Decorated CuO Nanorods for the Selective Monitoring of Dopamine from Deboned Chicken,0
"Orbital Angular Momentum Waves: Generation, Detection, and Emerging Applications",4
Orbital Control and Coherent Charge Transport in Transition Metal Platinum(II)â€“Platinum(II) Lantern Complexes in Molecular Junctions,0
Orbital Stability Analysis for Perturbed Nonlinear Systems and Natural Entrainment via Adaptive Andronovâ€“Hopf Oscillator,1
Orbitally Shaken Single-Use Bioreactor for Animal Cell Cultivation: Fed-Batch and Perfusion Mode.,0
Orchialgia and Urologic Chronic Pelvic Pain Syndromes in Men,0
Order-Fairness for Byzantine Consensus.,0
"Ordovician to Early Permian accretionary tectonics of Eastern Tianshan: Insights from Kawabulak ophiolitic mÃ©lange, granitoid, and granitic gneiss",0
"Oreonectes guilinensis (Teleostei, Cypriniformes, Nemacheilidae), a new loach species from Guangxi, China.",0
Organelle contacts: Subâ€organelle zones to facilitate rapid and accurate interâ€organelle trafficking of lipids,1
Organelle interplayâ€”peroxisome interactions in health and disease,18
Organellomic data sets confirm a cryptic consensus on (unrooted) landâ€plant relationships and provide new insights into bryophyte molecular evolution,2
Organic Anion Transporting Polypeptide-Mediated Hepatic Uptake of Glucuronide Metabolites of Androgens.,0
Organic contaminants in human breast milk identified by non-targeted analysis.,0
Organic mixed ionic-electronic conductors.,30
Organic Small Molecule Based Photothermal Agents with Molecular Rotors for Malignant Breast Cancer Therapy,4
Organic-inorganic metal halide perovskite tandem devices,0
Organisation of preventive child health services: Key to socio-economic equity in vaccine uptake?,0
"Organisation, Management, UnternehmensfÃ¼hrung: Theorien, Praxisbeispiele und Kritik",38
Organisationen. Eine sehr kurze EinfÃ¼hrung,79
Organising international research in critical care medicine : current challenges and potential solutions,0
Organization and development of hippocampal circuits,0
Organization and dynamics of functional plant membrane microdomains.,6
Organizational and Nursing Issues Related to Spine Pain Care,0
"Organizational Climate and Support Among Peer Specialists Working in Peer-Run, Hybrid and Conventional Mental Health Settings",3
Organizational costs of compensating for mind-body dissonance through conspiracies and superstitions,2
Organizational form and pro-social fantasy in social enterprise creation,1
Organizational Information in the Cloud of Interaction.,0
"Organizational Readiness for Change: What We Know, What We Think We Know, and What We Need to Know",0
Organizing in the Game Industry: The Story of Game Workers Unite U.K.,2
Organoids: a model for precision medicine,0
Organomineralization of proto-dolomite by a phototrophic microbial mat extracellular polymeric substances: Control of crystal size and its implication for carbonate depositional systems,0
"Organophosphate Pesticides: Impact on Environment, Toxicity, and Their Degradation",4
Organs-on-a-Chip,0
Orientation control of KNbO3 film grown on glass substrates by Ca2Nb3O10âˆ’ nanosheets seed layer,0
Orientation in Perpetuity: An Online Clinical Decision Support System for Surgical Residents.,1
Orientationally engineered 2D/3D perovskite for high efficiency solar cells,4
"Orienting Attention to Auditory and Visual Short-term Memory: The Roles of Age, Hearing Loss, and Cognitive Status.",0
Origami-inspired electret-based triboelectric generator for biomechanical and ocean wave energy harvesting,22
Origin and Impact: A Study of the Intellectual Transfer of Professor Henk F. Moedâ€™s Works by Using Reference Publication Year Spectroscopy (RPYS),1
Origin of bilateral subclavian arteries from the site of coarctation: A hitherto undescribed configuration.,1
Origins of disparities in preventable child mortality in England and Sweden: a birth cohort study,1
Orion: A Generic Model and Tool for Data Mining.,1
Oropharyngeal Administration of Mother's Milk Prior to Gavage Feeding in Preterm Infants: A Pilot Randomized Control Trial.,4
Oropharyngeal Human Papillomavirus and Head and Neck Cancer,0
ORP3 phosphorylation regulates phosphatidylinositol 4-phosphate and Ca2+ dynamics at plasma membraneâ€“ER contact sites,4
Orpheus: Extending the ADMX QCD Dark-Matter Axion Search to Higher Masses,0
Orthogonal Deep Neural Networks.,13
OrthoNet: Multilayer Network Data Clustering,0
Orthopedic Hip Surgery for Patients with Cerebral Palsy,0
"Orthopedic implants and devices for bone fractures and defects: Past, present and perspective",0
Orthopedic Spine Surgery for Patients with Cerebral Palsy,0
Oryza sativa RNA-dependent RNA Polymerase 6 Contributes to Double-strand Break Formation in Meiosis,0
Oscillating scalar fields and the Hubble tension: a resolution with novel signatures,0
Oscillatory biomarkers of early auditory information processing predict cognitive gains following targeted cognitive training in schizophrenia patients.,4
Oscillatory cAMP signaling rapidly alters H3K4 methylation,0
Oscillatory cAMP signaling rapidly alters H3K4 methylation,0
Oscillatory functions vanish on a large set,2
"Oscilloscopic Capture of Greater-Than-100 GHz, Ultra-Low Power Optical Waveforms Enabled by Integrated Electrooptic Devices",3
Oseltamivir bij infectie door een humaan coronavirus: Post-hocanalyse van gegevens uit 2016-2018,0
Osh6 requires Ist2 for localization to ERâ€“PM contacts and efficient phosphatidylserine transport in budding yeast,3
Osimertinib in Patients with T790M-Positive Advanced Non-small Cell Lung Cancer: Korean Subgroup Analysis from Phase II Studies,0
Osmotic diuresis by SGLT2 inhibition stimulates vasopressin-induced water reabsorption to maintain body fluid volume.,5
Osmotic gradients induce stable dome morphogenesis on extracellular matrix.,0
Osteoblasts contribute to a protective niche that supports melanoma cell proliferation and survival.,2
Osteocalcin and its forms across the lifespan in adult men.,1
Osteochondral Allograft Transplantation: Identifying the Biomechanical Impact of Using Shorter Grafts and Pulsatile Lavage on Graft Stability.,0
Osteochondritis Dissecans of the Elbow: Arthroscopic Debridement,0
Osteochondritis Dissecans of the Elbow: Classification and Treatment Rationale,0
Osteochondritis Dissecans of the Elbow: Pathology,0
Osteonecrosis and osteomyelitis of the jaw associated with tumour necrosis factor-alpha (TNF-Î±) inhibitors: a systematic review.,2
Osteoporosis Screening and Diagnosis,0
"Ostracod faunas from the Dalazi and Tongfosi formations (Yanji Basin, northeast China): Biostratigraphic, palaeogeographic and palaeoecological implications",1
Otolith microstructure analysis based on wild young fish and its application in confirming the first annual increment in Tibetan Gymnocypris selincuoensis,0
OUP accepted manuscript,13
Our prescription for climate change: reduce and recycle inhalers!,1
"Out of mind, out of sight? Investigating abnormal face scanning in autism spectrum disorder using gaze-contingent paradigm.",1
Out of Oddity - New Cryptanalytic Techniques against Symmetric Primitives Optimized for Integrity Proof Systems.,0
Out-colourings of digraphs,0
Out-Of-Band Authenticated Group Key Exchange: From Strong Authentication to Immediate Key Delivery.,0
Out-of-Domain Detection for Natural Language Understanding in Dialog Systems,1
Out-Of-Network Billing And Negotiated Payments For Hospital-Based Physicians.,4
Outâ€ofâ€Plane Polarization in Bent Grapheneâ€Like Zinc Oxide and Nanogenerator Applications,0
Outbreak of COVID-19 - an urgent need for good science to silence our fears?,17
Outbreak of Human Metapneumovirus in a Nursing Home: A Clinical Perspective.,3
Outcome after heartâ€“lung or lung transplantation in patients with Eisenmenger syndrome,4
Outcome Measures for Functional Neurological Disorder: A Review of the Theoretical Complexities.,6
Outcome of an Extensive Cold Injury with a Burn Injury Component,0
Outcome of depressive mood disorder among adolescent outpatients in an eight-year follow-up,0
Outcome of paraosseous extra-medullary disease in newly diagnosed multiple myeloma patients treated with new drugs,3
Outcome of peripheral iridotomy in subjects with uveitis,1
Outcome of twin pregnancy with two live fetuses at 11-13 weeks' gestation.,5
Outcome of using olive oils for MWCNT functionalization and the influence of â€“OH modified MWCNTs on PA and PBT nano-composites,0
Outcomeâ€dependent sampling in clusterâ€correlated data settings with application to hospital profiling,1
Outcomes After Adjuvant Hyperthermic Intraperitoneal Chemotherapy for High-Risk Primary Appendiceal Neoplasms After Complete Resection,2
Outcomes and relapse patterns of stage IB grade 2 or 3 endometrial cancer treated with adjuvant vaginal brachytherapy,1
Outcomes Associated With Adapting a Research-Supported Treatment for Children With Behavior Disorders.,2
Outcomes for pediatric patients with osteosarcoma treated with palliative radiotherapy,3
Outcomes for Relapsed and Refractory Peripheral T-Cell Lymphoma Patients after Front-Line Therapy from the COMPLETE Registry.,2
Outcomes from a Randomized Controlled Trial of the Relief Nursery Program.,2
Outcomes in children undergoing posterior fossa decompression and duraplasty with and without tonsillar reduction for Chiari malformation type I and syringomyelia: a pilot prospective multicenter cohort study.,2
Outcomes in Migraine Surgery,0
Outcomes of ADHD Symptoms in Late Adolescence: Are Developmental Subtypes Important?,1
Outcomes of carotidâ€sparing IMRT for T1 glottic cancer: Comparison with conventional radiation,4
